"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"1947648","3803","3803","3803","0.07817599922418594","0.07817599922418594","0.07817599922418594"
"1948160","3804","3804","3804","0.1313360035419464","0.1313360035419464","0.1313360035419464"
"1948672","3805","3805","3805","0.1313360035419464","0.1313360035419464","0.1313360035419464"
"1949184","3806","3806","3806","0.1332239955663681","0.1332239955663681","0.1332239955663681"
"1949696","3807","3807","3807","0.15413999557495117","0.15413999557495117","0.15413999557495117"
"1950208","3808","3808","3808","0.17880000174045563","0.17880000174045563","0.17880000174045563"
"1950720","3809","3809","3809","0.1839279979467392","0.1839279979467392","0.1839279979467392"
"1951232","3810","3810","3810","0.154571995139122","0.154571995139122","0.154571995139122"
"1951744","3811","3811","3811","0.13035200536251068","0.13035200536251068","0.13035200536251068"
"1952256","3812","3812","3812","0.12720799446105957","0.12720799446105957","0.12720799446105957"
"1952768","3813","3813","3813","0.12720799446105957","0.12720799446105957","0.12720799446105957"
"1953280","3814","3814","3814","0.12720799446105957","0.12720799446105957","0.12720799446105957"
"1953792","3815","3815","3815","0.12083200365304947","0.12083200365304947","0.12083200365304947"
"1954304","3816","3816","3816","0.1455720067024231","0.1455720067024231","0.1455720067024231"
"1954816","3817","3817","3817","0.1252720057964325","0.1252720057964325","0.1252720057964325"
"1955328","3818","3818","3818","0.14722000062465668","0.14722000062465668","0.14722000062465668"
"1955840","3819","3819","3819","0.17044800519943237","0.17044800519943237","0.17044800519943237"
"1956352","3820","3820","3820","0.17044800519943237","0.17044800519943237","0.17044800519943237"
"1956864","3821","3821","3821","0.14388400316238403","0.14388400316238403","0.14388400316238403"
"1957376","3822","3822","3822","0.12245599925518036","0.12245599925518036","0.12245599925518036"
"1957888","3823","3823","3823","0.12245599925518036","0.12245599925518036","0.12245599925518036"
"1958400","3824","3824","3824","0.09905199706554413","0.09905199706554413","0.09905199706554413"
"1958912","3825","3825","3825","0.15971599519252777","0.15971599519252777","0.15971599519252777"
"1959424","3826","3826","3826","0.13627199828624725","0.13627199828624725","0.13627199828624725"
"1959936","3827","3827","3827","0.11122000217437744","0.11122000217437744","0.11122000217437744"
"1960448","3828","3828","3828","0.11122000217437744","0.11122000217437744","0.11122000217437744"
"1960960","3829","3829","3829","0.13474400341510773","0.13474400341510773","0.13474400341510773"
"1961472","3830","3830","3830","0.13474400341510773","0.13474400341510773","0.13474400341510773"
"1961984","3831","3831","3831","0.13474400341510773","0.13474400341510773","0.13474400341510773"
"1962496","3832","3832","3832","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"1963008","3833","3833","3833","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"1963520","3834","3834","3834","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"1964032","3835","3835","3835","0.13208800554275513","0.13208800554275513","0.13208800554275513"
"1964544","3836","3836","3836","0.13208800554275513","0.13208800554275513","0.13208800554275513"
"1965056","3837","3837","3837","0.15418800711631775","0.15418800711631775","0.15418800711631775"
"1965568","3838","3838","3838","0.15418800711631775","0.15418800711631775","0.15418800711631775"
"1966080","3839","3839","3839","0.15418800711631775","0.15418800711631775","0.15418800711631775"
"1966592","3840","3840","3840","0.1244560033082962","0.1244560033082962","0.1244560033082962"
"1967104","3841","3841","3841","0.12399999797344208","0.12399999797344208","0.12399999797344208"
"1967616","3842","3842","3842","0.151636004447937","0.151636004447937","0.151636004447937"
"1968128","3843","3843","3843","0.12694400548934937","0.12694400548934937","0.12694400548934937"
"1968640","3844","3844","3844","0.1471720039844513","0.1471720039844513","0.1471720039844513"
"1969152","3845","3845","3845","0.1471720039844513","0.1471720039844513","0.1471720039844513"
"1969664","3846","3846","3846","0.12541599571704865","0.12541599571704865","0.12541599571704865"
"1970176","3847","3847","3847","0.12541599571704865","0.12541599571704865","0.12541599571704865"
"1970688","3848","3848","3848","0.12510399520397186","0.12510399520397186","0.12510399520397186"
"1971200","3849","3849","3849","0.12510399520397186","0.12510399520397186","0.12510399520397186"
"1971712","3850","3850","3850","0.12850399315357208","0.12850399315357208","0.12850399315357208"
"1972224","3851","3851","3851","0.18643200397491455","0.18643200397491455","0.18643200397491455"
"1972736","3852","3852","3852","0.18643200397491455","0.18643200397491455","0.18643200397491455"
"1973248","3853","3853","3853","0.21346800029277802","0.21346800029277802","0.21346800029277802"
"1973760","3854","3854","3854","0.21124400198459625","0.21124400198459625","0.21124400198459625"
"1974272","3855","3855","3855","0.20507599413394928","0.20507599413394928","0.20507599413394928"
"1974784","3856","3856","3856","0.24272799491882324","0.24272799491882324","0.24272799491882324"
"1975296","3857","3857","3857","0.2137400060892105","0.2137400060892105","0.2137400060892105"
"1975808","3858","3858","3858","0.23819200694561005","0.23819200694561005","0.23819200694561005"
"1976320","3859","3859","3859","0.2622680068016052","0.2622680068016052","0.2622680068016052"
"1976832","3860","3860","3860","0.28703999519348145","0.28703999519348145","0.28703999519348145"
"1977344","3861","3861","3861","0.28703999519348145","0.28703999519348145","0.28703999519348145"
"1977856","3862","3862","3862","0.2607719898223877","0.2607719898223877","0.2607719898223877"
"1978368","3863","3863","3863","0.2284960001707077","0.2284960001707077","0.2284960001707077"
"1978880","3864","3864","3864","0.2284960001707077","0.2284960001707077","0.2284960001707077"
"1979392","3865","3865","3865","0.2284960001707077","0.2284960001707077","0.2284960001707077"
"1979904","3866","3866","3866","0.2284960001707077","0.2284960001707077","0.2284960001707077"
"1980416","3867","3867","3867","0.2002359926700592","0.2002359926700592","0.2002359926700592"
"1980928","3868","3868","3868","0.15466000139713287","0.15466000139713287","0.15466000139713287"
"1981440","3869","3869","3869","0.1754480004310608","0.1754480004310608","0.1754480004310608"
"1981952","3870","3870","3870","0.22567200660705566","0.22567200660705566","0.22567200660705566"
"1982464","3871","3871","3871","0.19764399528503418","0.19764399528503418","0.19764399528503418"
"1982976","3872","3872","3872","0.22524000704288483","0.22524000704288483","0.22524000704288483"
"1983488","3873","3873","3873","0.22524000704288483","0.22524000704288483","0.22524000704288483"
"1984000","3874","3874","3874","0.22524000704288483","0.22524000704288483","0.22524000704288483"
"1984512","3875","3875","3875","0.2105879932641983","0.2105879932641983","0.2105879932641983"
"1985024","3876","3876","3876","0.18584799766540527","0.18584799766540527","0.18584799766540527"
"1985536","3877","3877","3877","0.18584799766540527","0.18584799766540527","0.18584799766540527"
"1986048","3878","3878","3878","0.16451600193977356","0.16451600193977356","0.16451600193977356"
"1986560","3879","3879","3879","0.13703200221061707","0.13703200221061707","0.13703200221061707"
"1987072","3880","3880","3880","0.1367119997739792","0.1367119997739792","0.1367119997739792"
"1987584","3881","3881","3881","0.16588400304317474","0.16588400304317474","0.16588400304317474"
"1988096","3882","3882","3882","0.16588400304317474","0.16588400304317474","0.16588400304317474"
"1988608","3883","3883","3883","0.16588400304317474","0.16588400304317474","0.16588400304317474"
"1989120","3884","3884","3884","0.14337599277496338","0.14337599277496338","0.14337599277496338"
"1989632","3885","3885","3885","0.11679600179195404","0.11679600179195404","0.11679600179195404"
"1990144","3886","3886","3886","0.08671200275421143","0.08671200275421143","0.08671200275421143"
"1990656","3887","3887","3887","0.08671200275421143","0.08671200275421143","0.08671200275421143"
"1991168","3888","3888","3888","0.08835999667644501","0.08835999667644501","0.08835999667644501"
"1991680","3889","3889","3889","0.12211599946022034","0.12211599946022034","0.12211599946022034"
"1992192","3890","3890","3890","0.14999200403690338","0.14999200403690338","0.14999200403690338"
"1992704","3891","3891","3891","0.14999200403690338","0.14999200403690338","0.14999200403690338"
"1993216","3892","3892","3892","0.12173999845981598","0.12173999845981598","0.12173999845981598"
"1993728","3893","3893","3893","0.14178399741649628","0.14178399741649628","0.14178399741649628"
"1994240","3894","3894","3894","0.14178399741649628","0.14178399741649628","0.14178399741649628"
"1994752","3895","3895","3895","0.14178399741649628","0.14178399741649628","0.14178399741649628"
"1995264","3896","3896","3896","0.11305200308561325","0.11305200308561325","0.11305200308561325"
"1995776","3897","3897","3897","0.11305200308561325","0.11305200308561325","0.11305200308561325"
"1996288","3898","3898","3898","0.09095200151205063","0.09095200151205063","0.09095200151205063"
"1996800","3899","3899","3899","0.1131720021367073","0.1131720021367073","0.1131720021367073"
"1997312","3900","3900","3900","0.13317599892616272","0.13317599892616272","0.13317599892616272"
"1997824","3901","3901","3901","0.15794800221920013","0.15794800221920013","0.15794800221920013"
"1998336","3902","3902","3902","0.13449600338935852","0.13449600338935852","0.13449600338935852"
"1998848","3903","3903","3903","0.1471560001373291","0.1471560001373291","0.1471560001373291"
"1999360","3904","3904","3904","0.11952000111341476","0.11952000111341476","0.11952000111341476"
"1999872","3905","3905","3905","0.14252400398254395","0.14252400398254395","0.14252400398254395"
"2000384","3906","3906","3906","0.14305199682712555","0.14305199682712555","0.14305199682712555"
"2000896","3907","3907","3907","0.14305199682712555","0.14305199682712555","0.14305199682712555"
"2001408","3908","3908","3908","0.1874680072069168","0.1874680072069168","0.1874680072069168"
"2001920","3909","3909","3909","0.21014399826526642","0.21014399826526642","0.21014399826526642"
"2002432","3910","3910","3910","0.18333999812602997","0.18333999812602997","0.18333999812602997"
"2002944","3911","3911","3911","0.18333999812602997","0.18333999812602997","0.18333999812602997"
"2003456","3912","3912","3912","0.18201999366283417","0.18201999366283417","0.18201999366283417"
"2003968","3913","3913","3913","0.1536639928817749","0.1536639928817749","0.1536639928817749"
"2004480","3914","3914","3914","0.1274919956922531","0.1274919956922531","0.1274919956922531"
"2004992","3915","3915","3915","0.12678800523281097","0.12678800523281097","0.12678800523281097"
"2005504","3916","3916","3916","0.1462640017271042","0.1462640017271042","0.1462640017271042"
"2006016","3917","3917","3917","0.12149199843406677","0.12149199843406677","0.12149199843406677"
"2006528","3918","3918","3918","0.1433199942111969","0.1433199942111969","0.1433199942111969"
"2007040","3919","3919","3919","0.1227559968829155","0.1227559968829155","0.1227559968829155"
"2007552","3920","3920","3920","0.11588399857282639","0.11588399857282639","0.11588399857282639"
"2008064","3921","3921","3921","0.11013200134038925","0.11013200134038925","0.11013200134038925"
"2008576","3922","3922","3922","0.11466000229120255","0.11466000229120255","0.11466000229120255"
"2009088","3923","3923","3923","0.10937999933958054","0.10937999933958054","0.10937999933958054"
"2009600","3924","3924","3924","0.08525600284337997","0.08525600284337997","0.08525600284337997"
"2010112","3925","3925","3925","0.08636800199747086","0.08636800199747086","0.08636800199747086"
"2010624","3926","3926","3926","0.10730800032615662","0.10730800032615662","0.10730800032615662"
"2011136","3927","3927","3927","0.16503599286079407","0.16503599286079407","0.16503599286079407"
"2011648","3928","3928","3928","0.19234399497509003","0.19234399497509003","0.19234399497509003"
"2012160","3929","3929","3929","0.2185799926519394","0.2185799926519394","0.2185799926519394"
"2012672","3930","3930","3930","0.24647200107574463","0.24647200107574463","0.24647200107574463"
"2013184","3931","3931","3931","0.220443993806839","0.220443993806839","0.220443993806839"
"2013696","3932","3932","3932","0.1969279944896698","0.1969279944896698","0.1969279944896698"
"2014208","3933","3933","3933","0.1969279944896698","0.1969279944896698","0.1969279944896698"
"2014720","3934","3934","3934","0.1681080013513565","0.1681080013513565","0.1681080013513565"
"2015232","3935","3935","3935","0.17071600258350372","0.17071600258350372","0.17071600258350372"
"2015744","3936","3936","3936","0.19900000095367432","0.19900000095367432","0.19900000095367432"
"2016256","3937","3937","3937","0.16993999481201172","0.16993999481201172","0.16993999481201172"
"2016768","3938","3938","3938","0.16993999481201172","0.16993999481201172","0.16993999481201172"
"2017280","3939","3939","3939","0.2198919951915741","0.2198919951915741","0.2198919951915741"
"2017792","3940","3940","3940","0.27042800188064575","0.27042800188064575","0.27042800188064575"
"2018304","3941","3941","3941","0.26962000131607056","0.26962000131607056","0.26962000131607056"
"2018816","3942","3942","3942","0.2924079895019531","0.2924079895019531","0.2924079895019531"
"2019328","3943","3943","3943","0.29069599509239197","0.29069599509239197","0.29069599509239197"
"2019840","3944","3944","3944","0.31636399030685425","0.31636399030685425","0.31636399030685425"
"2020352","3945","3945","3945","0.31636399030685425","0.31636399030685425","0.31636399030685425"
"2020864","3946","3946","3946","0.31636399030685425","0.31636399030685425","0.31636399030685425"
"2021376","3947","3947","3947","0.2908560037612915","0.2908560037612915","0.2908560037612915"
"2021888","3948","3948","3948","0.2908560037612915","0.2908560037612915","0.2908560037612915"
"2022400","3949","3949","3949","0.2888079881668091","0.2888079881668091","0.2888079881668091"
"2022912","3950","3950","3950","0.2589559853076935","0.2589559853076935","0.2589559853076935"
"2023424","3951","3951","3951","0.2589559853076935","0.2589559853076935","0.2589559853076935"
"2023936","3952","3952","3952","0.25528401136398315","0.25528401136398315","0.25528401136398315"
"2024448","3953","3953","3953","0.2555080056190491","0.2555080056190491","0.2555080056190491"
"2024960","3954","3954","3954","0.2681879997253418","0.2681879997253418","0.2681879997253418"
"2025472","3955","3955","3955","0.2906480133533478","0.2906480133533478","0.2906480133533478"
"2025984","3956","3956","3956","0.31700399518013","0.31700399518013","0.31700399518013"
"2026496","3957","3957","3957","0.31700399518013","0.31700399518013","0.31700399518013"
"2027008","3958","3958","3958","0.3391839861869812","0.3391839861869812","0.3391839861869812"
"2027520","3959","3959","3959","0.35929998755455017","0.35929998755455017","0.35929998755455017"
"2028032","3960","3960","3960","0.33928000926971436","0.33928000926971436","0.33928000926971436"
"2028544","3961","3961","3961","0.3410240113735199","0.3410240113735199","0.3410240113735199"
"2029056","3962","3962","3962","0.34593600034713745","0.34593600034713745","0.34593600034713745"
"2029568","3963","3963","3963","0.35015198588371277","0.35015198588371277","0.35015198588371277"
"2030080","3964","3964","3964","0.3271479904651642","0.3271479904651642","0.3271479904651642"
"2030592","3965","3965","3965","0.3271479904651642","0.3271479904651642","0.3271479904651642"
"2031104","3966","3966","3966","0.33382800221443176","0.33382800221443176","0.33382800221443176"
"2031616","3967","3967","3967","0.3122960031032562","0.3122960031032562","0.3122960031032562"
"2032128","3968","3968","3968","0.32069599628448486","0.32069599628448486","0.32069599628448486"
"2032640","3969","3969","3969","0.3693920075893402","0.3693920075893402","0.3693920075893402"
"2033152","3970","3970","3970","0.34477999806404114","0.34477999806404114","0.34477999806404114"
"2033664","3971","3971","3971","0.406715989112854","0.406715989112854","0.406715989112854"
"2034176","3972","3972","3972","0.37916800379753113","0.37916800379753113","0.37916800379753113"
"2034688","3973","3973","3973","0.35851600766181946","0.35851600766181946","0.35851600766181946"
"2035200","3974","3974","3974","0.3568919897079468","0.3568919897079468","0.3568919897079468"
"2035712","3975","3975","3975","0.33506399393081665","0.33506399393081665","0.33506399393081665"
"2036224","3976","3976","3976","0.33506399393081665","0.33506399393081665","0.33506399393081665"
"2036736","3977","3977","3977","0.33506399393081665","0.33506399393081665","0.33506399393081665"
"2037248","3978","3978","3978","0.31426000595092773","0.31426000595092773","0.31426000595092773"
"2037760","3979","3979","3979","0.3615880012512207","0.3615880012512207","0.3615880012512207"
"2038272","3980","3980","3980","0.3380480110645294","0.3380480110645294","0.3380480110645294"
"2038784","3981","3981","3981","0.3380480110645294","0.3380480110645294","0.3380480110645294"
"2039296","3982","3982","3982","0.3140600025653839","0.3140600025653839","0.3140600025653839"
"2039808","3983","3983","3983","0.2857919931411743","0.2857919931411743","0.2857919931411743"
"2040320","3984","3984","3984","0.26485198736190796","0.26485198736190796","0.26485198736190796"
"2040832","3985","3985","3985","0.23868000507354736","0.23868000507354736","0.23868000507354736"
"2041344","3986","3986","3986","0.21214799582958221","0.21214799582958221","0.21214799582958221"
"2041856","3987","3987","3987","0.18624000251293182","0.18624000251293182","0.18624000251293182"
"2042368","3988","3988","3988","0.15893200039863586","0.15893200039863586","0.15893200039863586"
"2042880","3989","3989","3989","0.15893200039863586","0.15893200039863586","0.15893200039863586"
"2043392","3990","3990","3990","0.1326960027217865","0.1326960027217865","0.1326960027217865"
"2043904","3991","3991","3991","0.12680800259113312","0.12680800259113312","0.12680800259113312"
"2044416","3992","3992","3992","0.10066000372171402","0.10066000372171402","0.10066000372171402"
"2044928","3993","3993","3993","0.10066000372171402","0.10066000372171402","0.10066000372171402"
"2045440","3994","3994","3994","0.10113199800252914","0.10113199800252914","0.10113199800252914"
"2045952","3995","3995","3995","0.10113199800252914","0.10113199800252914","0.10113199800252914"
"2046464","3996","3996","3996","0.10113199800252914","0.10113199800252914","0.10113199800252914"
"2046976","3997","3997","3997","0.07600799947977066","0.07600799947977066","0.07600799947977066"
"2047488","3998","3998","3998","0.07600799947977066","0.07600799947977066","0.07600799947977066"
"2048000","3999","3999","3999","0.04772400110960007","0.04772400110960007","0.04772400110960007"
"2048512","4000","4000","4000","0.10546799749135971","0.10546799749135971","0.10546799749135971"
"2049024","4001","4001","4001","0.05551600083708763","0.05551600083708763","0.05551600083708763"
"2049536","4002","4002","4002","0.03062400035560131","0.03062400035560131","0.03062400035560131"
"2050048","4003","4003","4003","0.004980000201612711","0.004980000201612711","0.004980000201612711"
"2050560","4004","4004","4004","-0.01711999997496605","-0.01711999997496605","-0.01711999997496605"
"2051072","4005","4005","4005","-0.03990799933671951","-0.03990799933671951","-0.03990799933671951"
"2051584","4006","4006","4006","-0.013352000154554844","-0.013352000154554844","-0.013352000154554844"
"2052096","4007","4007","4007","-0.04081200063228607","-0.04081200063228607","-0.04081200063228607"
"2052608","4008","4008","4008","-0.0396680012345314","-0.0396680012345314","-0.0396680012345314"
"2053120","4009","4009","4009","-0.013120000250637531","-0.013120000250637531","-0.013120000250637531"
"2053632","4010","4010","4010","0.013787999749183655","0.013787999749183655","0.013787999749183655"
"2054144","4011","4011","4011","0.04092799872159958","0.04092799872159958","0.04092799872159958"
"2054656","4012","4012","4012","0.05795599892735481","0.05795599892735481","0.05795599892735481"
"2055168","4013","4013","4013","0.08672799915075302","0.08672799915075302","0.08672799915075302"
"2055680","4014","4014","4014","0.0577160008251667","0.0577160008251667","0.0577160008251667"
"2056192","4015","4015","4015","0.08140800148248672","0.08140800148248672","0.08140800148248672"
"2056704","4016","4016","4016","0.07914400100708008","0.07914400100708008","0.07914400100708008"
"2057216","4017","4017","4017","0.05126800015568733","0.05126800015568733","0.05126800015568733"
"2057728","4018","4018","4018","0.03288000077009201","0.03288000077009201","0.03288000077009201"
"2058240","4019","4019","4019","0.02898400090634823","0.02898400090634823","0.02898400090634823"
"2058752","4020","4020","4020","0.03412799909710884","0.03412799909710884","0.03412799909710884"
"2059264","4021","4021","4021","0.01401199959218502","0.01401199959218502","0.01401199959218502"
"2059776","4022","4022","4022","0.016411999240517616","0.016411999240517616","0.016411999240517616"
"2060288","4023","4023","4023","0.04148799926042557","0.04148799926042557","0.04148799926042557"
"2060800","4024","4024","4024","-0.01155999954789877","-0.01155999954789877","-0.01155999954789877"
"2061312","4025","4025","4025","-0.01155999954789877","-0.01155999954789877","-0.01155999954789877"
"2061824","4026","4026","4026","-0.036531999707221985","-0.036531999707221985","-0.036531999707221985"
"2062336","4027","4027","4027","-0.015080000273883343","-0.015080000273883343","-0.015080000273883343"
"2062848","4028","4028","4028","-0.015080000273883343","-0.015080000273883343","-0.015080000273883343"
"2063360","4029","4029","4029","-0.013848000206053257","-0.013848000206053257","-0.013848000206053257"
"2063872","4030","4030","4030","-0.013848000206053257","-0.013848000206053257","-0.013848000206053257"
"2064384","4031","4031","4031","-0.011920000426471233","-0.011920000426471233","-0.011920000426471233"
"2064896","4032","4032","4032","-0.03819600120186806","-0.03819600120186806","-0.03819600120186806"
"2065408","4033","4033","4033","-0.08689200133085251","-0.08689200133085251","-0.08689200133085251"
"2065920","4034","4034","4034","-0.058559998869895935","-0.058559998869895935","-0.058559998869895935"
"2066432","4035","4035","4035","-0.08577200025320053","-0.08577200025320053","-0.08577200025320053"
"2066944","4036","4036","4036","-0.11402399837970734","-0.11402399837970734","-0.11402399837970734"
"2067456","4037","4037","4037","-0.11291199922561646","-0.11291199922561646","-0.11291199922561646"
"2067968","4038","4038","4038","-0.0832120031118393","-0.0832120031118393","-0.0832120031118393"
"2068480","4039","4039","4039","-0.0832120031118393","-0.0832120031118393","-0.0832120031118393"
"2068992","4040","4040","4040","-0.0832120031118393","-0.0832120031118393","-0.0832120031118393"
"2069504","4041","4041","4041","-0.055215999484062195","-0.055215999484062195","-0.055215999484062195"
"2070016","4042","4042","4042","-0.0765639990568161","-0.0765639990568161","-0.0765639990568161"
"2070528","4043","4043","4043","-0.10292799770832062","-0.10292799770832062","-0.10292799770832062"
"2071040","4044","4044","4044","-0.131523996591568","-0.131523996591568","-0.131523996591568"
"2071552","4045","4045","4045","-0.15881599485874176","-0.15881599485874176","-0.15881599485874176"
"2072064","4046","4046","4046","-0.11262399703264236","-0.11262399703264236","-0.11262399703264236"
"2072576","4047","4047","4047","-0.1392039954662323","-0.1392039954662323","-0.1392039954662323"
"2073088","4048","4048","4048","-0.1392039954662323","-0.1392039954662323","-0.1392039954662323"
"2073600","4049","4049","4049","-0.1392039954662323","-0.1392039954662323","-0.1392039954662323"
"2074112","4050","4050","4050","-0.1133280023932457","-0.1133280023932457","-0.1133280023932457"
"2074624","4051","4051","4051","-0.1133280023932457","-0.1133280023932457","-0.1133280023932457"
"2075136","4052","4052","4052","-0.09102000296115875","-0.09102000296115875","-0.09102000296115875"
"2075648","4053","4053","4053","-0.09102000296115875","-0.09102000296115875","-0.09102000296115875"
"2076160","4054","4054","4054","-0.06756799668073654","-0.06756799668073654","-0.06756799668073654"
"2076672","4055","4055","4055","-0.08760400116443634","-0.08760400116443634","-0.08760400116443634"
"2077184","4056","4056","4056","-0.08760400116443634","-0.08760400116443634","-0.08760400116443634"
"2077696","4057","4057","4057","-0.08760400116443634","-0.08760400116443634","-0.08760400116443634"
"2078208","4058","4058","4058","-0.08760400116443634","-0.08760400116443634","-0.08760400116443634"
"2078720","4059","4059","4059","-0.08601199835538864","-0.08601199835538864","-0.08601199835538864"
"2079232","4060","4060","4060","-0.08601199835538864","-0.08601199835538864","-0.08601199835538864"
"2079744","4061","4061","4061","-0.06521599739789963","-0.06521599739789963","-0.06521599739789963"
"2080256","4062","4062","4062","-0.06521599739789963","-0.06521599739789963","-0.06521599739789963"
"2080768","4063","4063","4063","-0.06521599739789963","-0.06521599739789963","-0.06521599739789963"
"2081280","4064","4064","4064","-0.09458799660205841","-0.09458799660205841","-0.09458799660205841"
"2081792","4065","4065","4065","-0.12296000123023987","-0.12296000123023987","-0.12296000123023987"
"2082304","4066","4066","4066","-0.12296000123023987","-0.12296000123023987","-0.12296000123023987"
"2082816","4067","4067","4067","-0.12296000123023987","-0.12296000123023987","-0.12296000123023987"
"2083328","4068","4068","4068","-0.12296000123023987","-0.12296000123023987","-0.12296000123023987"
"2083840","4069","4069","4069","-0.095660001039505","-0.095660001039505","-0.095660001039505"
"2084352","4070","4070","4070","-0.09297999739646912","-0.09297999739646912","-0.09297999739646912"
"2084864","4071","4071","4071","-0.09297999739646912","-0.09297999739646912","-0.09297999739646912"
"2085376","4072","4072","4072","-0.09297999739646912","-0.09297999739646912","-0.09297999739646912"
"2085888","4073","4073","4073","-0.11979199945926666","-0.11979199945926666","-0.11979199945926666"
"2086400","4074","4074","4074","-0.09771600365638733","-0.09771600365638733","-0.09771600365638733"
"2086912","4075","4075","4075","-0.09745199978351593","-0.09745199978351593","-0.09745199978351593"
"2087424","4076","4076","4076","-0.09237200021743774","-0.09237200021743774","-0.09237200021743774"
"2087936","4077","4077","4077","-0.11419200152158737","-0.11419200152158737","-0.11419200152158737"
"2088448","4078","4078","4078","-0.14296400547027588","-0.14296400547027588","-0.14296400547027588"
"2088960","4079","4079","4079","-0.16755999624729156","-0.16755999624729156","-0.16755999624729156"
"2089472","4080","4080","4080","-0.16755999624729156","-0.16755999624729156","-0.16755999624729156"
"2089984","4081","4081","4081","-0.1912519931793213","-0.1912519931793213","-0.1912519931793213"
"2090496","4082","4082","4082","-0.1912519931793213","-0.1912519931793213","-0.1912519931793213"
"2091008","4083","4083","4083","-0.2170879989862442","-0.2170879989862442","-0.2170879989862442"
"2091520","4084","4084","4084","-0.24529999494552612","-0.24529999494552612","-0.24529999494552612"
"2092032","4085","4085","4085","-0.24529999494552612","-0.24529999494552612","-0.24529999494552612"
"2092544","4086","4086","4086","-0.27236801385879517","-0.27236801385879517","-0.27236801385879517"
"2093056","4087","4087","4087","-0.2728959918022156","-0.2728959918022156","-0.2728959918022156"
"2093568","4088","4088","4088","-0.2728959918022156","-0.2728959918022156","-0.2728959918022156"
"2094080","4089","4089","4089","-0.273360013961792","-0.273360013961792","-0.273360013961792"
"2094592","4090","4090","4090","-0.273360013961792","-0.273360013961792","-0.273360013961792"
"2095104","4091","4091","4091","-0.3230400085449219","-0.3230400085449219","-0.3230400085449219"
"2095616","4092","4092","4092","-0.3230400085449219","-0.3230400085449219","-0.3230400085449219"
"2096128","4093","4093","4093","-0.3230400085449219","-0.3230400085449219","-0.3230400085449219"
"2096640","4094","4094","4094","-0.3230400085449219","-0.3230400085449219","-0.3230400085449219"
"2097152","4095","4095","4095","-0.3230400085449219","-0.3230400085449219","-0.3230400085449219"
"2097664","4096","4096","4096","-0.34449198842048645","-0.34449198842048645","-0.34449198842048645"
"2098176","4097","4097","4097","-0.2897239923477173","-0.2897239923477173","-0.2897239923477173"
"2098688","4098","4098","4098","-0.2897239923477173","-0.2897239923477173","-0.2897239923477173"
"2099200","4099","4099","4099","-0.26015999913215637","-0.26015999913215637","-0.26015999913215637"
"2099712","4100","4100","4100","-0.2056400030851364","-0.2056400030851364","-0.2056400030851364"
"2100224","4101","4101","4101","-0.2339719980955124","-0.2339719980955124","-0.2339719980955124"
"2100736","4102","4102","4102","-0.2339719980955124","-0.2339719980955124","-0.2339719980955124"
"2101248","4103","4103","4103","-0.2339719980955124","-0.2339719980955124","-0.2339719980955124"
"2101760","4104","4104","4104","-0.26345598697662354","-0.26345598697662354","-0.26345598697662354"
"2102272","4105","4105","4105","-0.26345598697662354","-0.26345598697662354","-0.26345598697662354"
"2102784","4106","4106","4106","-0.3173440098762512","-0.3173440098762512","-0.3173440098762512"
"2103296","4107","4107","4107","-0.3184159994125366","-0.3184159994125366","-0.3184159994125366"
"2103808","4108","4108","4108","-0.3184159994125366","-0.3184159994125366","-0.3184159994125366"
"2104320","4109","4109","4109","-0.3184159994125366","-0.3184159994125366","-0.3184159994125366"
"2104832","4110","4110","4110","-0.3459160029888153","-0.3459160029888153","-0.3459160029888153"
"2105344","4111","4111","4111","-0.3707999885082245","-0.3707999885082245","-0.3707999885082245"
"2105856","4112","4112","4112","-0.3707999885082245","-0.3707999885082245","-0.3707999885082245"
"2106368","4113","4113","4113","-0.3707999885082245","-0.3707999885082245","-0.3707999885082245"
"2106880","4114","4114","4114","-0.3707999885082245","-0.3707999885082245","-0.3707999885082245"
"2107392","4115","4115","4115","-0.3707999885082245","-0.3707999885082245","-0.3707999885082245"
"2107904","4116","4116","4116","-0.4169920086860657","-0.4169920086860657","-0.4169920086860657"
"2108416","4117","4117","4117","-0.38904398679733276","-0.38904398679733276","-0.38904398679733276"
"2108928","4118","4118","4118","-0.35945600271224976","-0.35945600271224976","-0.35945600271224976"
"2109440","4119","4119","4119","-0.38533198833465576","-0.38533198833465576","-0.38533198833465576"
"2109952","4120","4120","4120","-0.3649759888648987","-0.3649759888648987","-0.3649759888648987"
"2110464","4121","4121","4121","-0.3872840106487274","-0.3872840106487274","-0.3872840106487274"
"2110976","4122","4122","4122","-0.3872840106487274","-0.3872840106487274","-0.3872840106487274"
"2111488","4123","4123","4123","-0.3854439854621887","-0.3854439854621887","-0.3854439854621887"
"2112000","4124","4124","4124","-0.36456000804901123","-0.36456000804901123","-0.36456000804901123"
